Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
Valve.BA-17.Out,DB144.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-17.Pos,DB144.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-18.Error,DB145.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-18.MMV,DB145.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-18.Mode,DB145.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-18.Out,DB145.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-18.Pos,DB145.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-19.Error,DB146.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-19.MMV,DB146.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-19.Mode,DB146.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-19.Out,DB146.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-19.Pos,DB146.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-20.Error,DB147.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-20.MMV,DB147.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-20.Mode,DB147.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-20.Out,DB147.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-20.Pos,DB147.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-21.Error,DB148.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-21.MMV,DB148.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-21.Mode,DB148.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-21.Out,DB148.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-21.Pos,DB148.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-22.Error,DB149.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-22.MMV,DB149.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-22.Mode,DB149.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-22.Out,DB149.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-22.Pos,DB149.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-23.Error,DB150.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-23.MMV,DB150.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-23.Mode,DB150.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-23.Out,DB150.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-23.Pos,DB150.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-24.Error,DB151.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-24.MMV,DB151.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-24.Mode,DB151.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-24.Out,DB151.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-24.Pos,DB151.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-25.Error,DB152.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-25.MMV,DB152.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-25.Mode,DB152.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-25.Out,DB152.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-25.Pos,DB152.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-26.Error,DB153.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-26.MMV,DB153.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-26.Mode,DB153.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-26.Out,DB153.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-26.Pos,DB153.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-27.Error,DB154.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-27.MMV,DB154.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-27.Mode,DB154.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-27.Out,DB154.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-27.Pos,DB154.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-28.Error,DB155.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-28.MMV,DB155.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-28.Mode,DB155.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-28.Out,DB155.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-28.Pos,DB155.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-29.Error,DB156.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-29.MMV,DB156.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-29.Mode,DB156.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-29.Out,DB156.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-29.Pos,DB156.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-30.Error,DB157.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-30.MMV,DB157.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-30.Mode,DB157.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-30.Out,DB157.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-30.Pos,DB157.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-31.Error,DB158.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-31.MMV,DB158.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-31.Mode,DB158.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-31.Out,DB158.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-31.Pos,DB158.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-32.Error,DB159.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-32.MMV,DB159.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-32.Mode,DB159.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-32.Out,DB159.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-32.Pos,DB159.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-33.Error,DB160.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-33.MMV,DB160.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-33.Mode,DB160.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-33.Out,DB160.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-33.Pos,DB160.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-34.Error,DB161.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-34.MMV,DB161.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-34.Mode,DB161.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-34.Out,DB161.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-34.Pos,DB161.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-35.Error,DB162.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-35.MMV,DB162.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-35.Mode,DB162.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-35.Out,DB162.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-35.Pos,DB162.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-36.Error,DB163.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-36.MMV,DB163.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-36.Mode,DB163.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-36.Out,DB163.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-36.Pos,DB163.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-37.Error,DB164.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-37.MMV,DB164.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-37.Mode,DB164.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-37.Out,DB164.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-37.Pos,DB164.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-38.Error,DB165.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-38.MMV,DB165.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-38.Mode,DB165.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-38.Out,DB165.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-38.Pos,DB165.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-39.Error,DB166.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-39.MMV,DB166.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-39.Mode,DB166.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-39.Out,DB166.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-39.Pos,DB166.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-40.Error,DB167.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-40.MMV,DB167.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-40.Mode,DB167.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-40.Out,DB167.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-40.Pos,DB167.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-41.Error,DB168.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-41.MMV,DB168.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-41.Mode,DB168.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-41.Out,DB168.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-41.Pos,DB168.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-42.Error,DB169.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-42.MMV,DB169.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-42.Mode,DB169.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-42.Out,DB169.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-42.Pos,DB169.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-43.Error,DB170.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-43.MMV,DB170.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-43.Mode,DB170.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-43.Out,DB170.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-43.Pos,DB170.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-44.Error,DB171.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-44.MMV,DB171.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-44.Mode,DB171.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-44.Out,DB171.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-44.Pos,DB171.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-45.Error,DB172.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-45.MMV,DB172.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-45.Mode,DB172.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-45.Out,DB172.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-45.Pos,DB172.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-46.Error,DB173.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-46.MMV,DB173.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-46.Mode,DB173.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-46.Out,DB173.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-46.Pos,DB173.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-47.Error,DB174.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-47.MMV,DB174.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-47.Mode,DB174.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-47.Out,DB174.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-47.Pos,DB174.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-48.Error,DB175.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-48.MMV,DB175.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-48.Mode,DB175.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-48.Out,DB175.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-48.Pos,DB175.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-49.Error,DB176.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-49.MMV,DB176.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-49.Mode,DB176.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-49.Out,DB176.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-49.Pos,DB176.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-50.Error,DB177.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-50.MMV,DB177.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-50.Mode,DB177.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-50.Out,DB177.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-50.Pos,DB177.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-51.Error,DB178.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-51.MMV,DB178.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-51.Mode,DB178.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-51.Out,DB178.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-51.Pos,DB178.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-52.Error,DB179.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-52.MMV,DB179.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-52.Mode,DB179.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-52.Out,DB179.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-52.Pos,DB179.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-53.Error,DB180.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-53.MMV,DB180.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-53.Mode,DB180.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-53.Out,DB180.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-53.Pos,DB180.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-54.Error,DB181.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-54.MMV,DB181.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-54.Mode,DB181.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-54.Out,DB181.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-54.Pos,DB181.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-55.Error,DB182.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-55.MMV,DB182.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-55.Mode,DB182.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-55.Out,DB182.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-55.Pos,DB182.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-56.Error,DB183.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-56.MMV,DB183.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-56.Mode,DB183.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-56.Out,DB183.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-56.Pos,DB183.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-57.Error,DB184.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-57.MMV,DB184.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-57.Mode,DB184.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-57.Out,DB184.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-57.Pos,DB184.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-58.Error,DB185.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-58.MMV,DB185.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-58.Mode,DB185.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-58.Out,DB185.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-58.Pos,DB185.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-59.Error,DB186.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-59.MMV,DB186.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-59.Mode,DB186.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BA-59.Out,DB186.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BA-59.Pos,DB186.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-01.Error,DB100.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-01.MMV,DB100.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-01.Mode,DB100.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-01.Out,DB100.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-01.Pos,DB100.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-02.Error,DB101.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-02.MMV,DB101.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-02.Mode,DB101.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-02.Out,DB101.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-02.Pos,DB101.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-03.Error,DB102.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-03.MMV,DB102.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-03.Mode,DB102.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-03.Out,DB102.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-03.Pos,DB102.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-04.Error,DB103.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-04.MMV,DB103.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-04.Mode,DB103.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-04.Out,DB103.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-04.Pos,DB103.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-05.Error,DB104.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-05.MMV,DB104.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-05.Mode,DB104.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-05.Out,DB104.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-05.Pos,DB104.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-06.Error,DB105.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-06.MMV,DB105.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-06.Mode,DB105.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-06.Out,DB105.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-06.Pos,DB105.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-07.Error,DB106.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-07.MMV,DB106.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-07.Mode,DB106.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-07.Out,DB106.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-07.Pos,DB106.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-08.Error,DB107.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-08.MMV,DB107.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-08.Mode,DB107.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-08.Out,DB107.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-08.Pos,DB107.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-09.Error,DB108.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-09.MMV,DB108.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-09.Mode,DB108.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-09.Out,DB108.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-09.Pos,DB108.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-10.Error,DB109.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-10.MMV,DB109.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-10.Mode,DB109.WORD16,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-10.Out,DB109.WORD10,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-10.Pos,DB109.WORD14,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-11.Error,DB110.WORD18,Word,1,R/W,1000,,,,,,,,,,,
Valve.BW-11.MMV,DB110.WORD12,Word,1,R/W,1000,Linear,0,10000,0,100,Word,0,0,,,0
Valve.BW-11.Mode,DB110.WORD16,Word,1,R/W,1000,,,,,,,,,,,
